"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400011173"	-0.126174810443761	0.911282300285092	0.613538515166899	0.931644231420227
"PGSC0003DMG400011175"	0.218972441677052	5.61927833404581	0.249992590013188	0.745334926921312
"PGSC0003DMG400011177"	1.36723626882514	1.62557447553866	0.000370521111319099	0.0295570637134366
"PGSC0003DMG400011178"	0.303985995731209	0.902650599863227	0.519001441329014	0.897982218811514
"PGSC0003DMG400011179"	-0.172871332294818	2.09324786882868	0.409292740905127	0.849252198552001
"PGSC0003DMG400011180"	0.206349687623903	1.79228701692054	0.360464644118417	0.824648569639975
"PGSC0003DMG400011181"	0.0399163739431475	6.28870821365454	0.798798342163931	0.980145801877509
"PGSC0003DMG400011182"	0.116133805756784	7.44135552698773	0.547746089616145	0.910388965068758
"PGSC0003DMG400011183"	-0.259657218714261	7.08863856506976	0.0553556766542962	0.435797386173299
"PGSC0003DMG400011184"	-0.247525214473474	1.88258439890758	0.2213064815438	0.722898466224575
"PGSC0003DMG400011185"	0.474405281571508	-2.09918575752722	0.626411341101883	0.934163799450134
"PGSC0003DMG400011186"	0.180865925976447	1.13478510149265	0.456209690346348	0.86976746094534
"PGSC0003DMG400011187"	0.105990531983203	4.20427993318468	0.455728971469712	0.869428353198343
"PGSC0003DMG400011188"	0.204036711592781	2.15673023523407	0.352317271628644	0.818904251604843
"PGSC0003DMG400011189"	-0.42409244490259	8.18666933618939	0.0368006077176456	0.367865433506504
"PGSC0003DMG400011190"	0.62859896280159	-1.31870450537786	0.314884254625435	0.793612720141296
"PGSC0003DMG400011191"	0.319498170724278	3.99447587471776	0.135323079980473	0.617705326691144
"PGSC0003DMG400011193"	0.662778349428987	-1.38844363918591	0.139073778053726	0.624569101849496
"PGSC0003DMG400011196"	0.0746180856390813	7.87318051559211	0.656063515181643	0.940329482534093
"PGSC0003DMG400011199"	-0.237789695612811	1.50182678253009	0.349658063722419	0.817053875594145
"PGSC0003DMG400011200"	-0.467529480720148	4.21223506020737	0.0902696946486793	0.528214878205442
"PGSC0003DMG400011201"	-0.0963580574477424	2.31765277768876	0.726870047718208	0.962698985895281
"PGSC0003DMG400011203"	0.119302509248501	4.04156927876395	0.419971768355825	0.855366884924134
"PGSC0003DMG400011207"	0.0909723322945983	5.9351174163983	0.494908090461155	0.889032534717044
"PGSC0003DMG400011208"	-0.10301821285636	4.37190084193	0.613378396049462	0.931644231420227
"PGSC0003DMG400011209"	0.108164582256939	1.01723607824618	0.702014376815353	0.95361478117043
"PGSC0003DMG400011210"	0.189092852859959	5.94958682688965	0.157606382414799	0.648335915946663
"PGSC0003DMG400011211"	-0.174532222618433	8.26132680240942	0.287182497354821	0.776381188843127
"PGSC0003DMG400011212"	-0.0811767372191824	3.13203749906208	0.694585292060113	0.951696490675938
"PGSC0003DMG400011213"	0.529035578608209	9.17464488202654	0.00367440391891492	0.114830440569081
"PGSC0003DMG400011214"	0.195194514072692	1.67866581666768	0.466664341428846	0.875791937886289
"PGSC0003DMG400011216"	-0.157025575182759	0.591556237763444	0.652902854222028	0.939670253006326
"PGSC0003DMG400011217"	0.467560886119425	4.9399397137597	0.00726920006469875	0.1699608968991
"PGSC0003DMG400011218"	-0.0368724188198609	3.73547864161304	0.784397518338185	0.976682663776343
"PGSC0003DMG400011219"	0.201002107164708	4.25850082560455	0.176181788496898	0.671522563853537
"PGSC0003DMG400011222"	-0.438780152043825	6.50516645151139	0.104377480873304	0.560162037095393
"PGSC0003DMG400011225"	-0.135660487205682	3.60303716152593	0.419014061637317	0.854869924565685
"PGSC0003DMG400011226"	0.09071481810365	2.1876997731639	0.766367034435595	0.971794055301753
"PGSC0003DMG400011228"	0.231531139031578	-0.769662398587321	0.547210388052602	0.910183426377012
"PGSC0003DMG400011229"	-1.06544851549414	-0.822081275035346	0.0304158111925893	0.336239117229968
"PGSC0003DMG400011230"	-0.856980443081335	2.75503328161554	0.00192068239008723	0.0804569806388889
"PGSC0003DMG400011232"	0.540477127923528	1.86396862859784	0.200435807724127	0.698269832381424
"PGSC0003DMG400011234"	-0.372571550096265	3.4067883282061	0.0982091279085566	0.545646316345845
"PGSC0003DMG400011235"	0.286205908673809	1.11745042228989	0.813180528893498	0.982113734925415
"PGSC0003DMG400011236"	-0.4139052406982	5.03567350077064	0.00182214504332113	0.0782936923607525
"PGSC0003DMG400011237"	0.155590327807129	7.03187219367471	0.257404099673236	0.751906234194673
"PGSC0003DMG400011238"	-0.0665748181703363	4.96645296213303	0.728637934763191	0.963145095989845
"PGSC0003DMG400011240"	-0.0269717097571916	6.87718609918981	0.830210279001035	0.986466693682375
"PGSC0003DMG400011241"	-0.127705273471349	2.10265020711982	0.570571990343104	0.917760569643033
"PGSC0003DMG400011242"	-0.320048698574512	6.73628344453432	0.00812200948223036	0.178656559215086
"PGSC0003DMG400011245"	-0.0276316993514197	4.11220884774702	0.846411038759992	0.989982729413285
"PGSC0003DMG400011246"	-0.23493945535115	4.55032449077625	0.197573053991034	0.694852789964927
"PGSC0003DMG400011247"	-0.303037925918781	1.91933635499395	0.33837541348606	0.809514177170646
"PGSC0003DMG400011248"	0.115443820970085	2.43752733179974	0.549273657553307	0.910800735724713
"PGSC0003DMG400011249"	-0.165688555004412	1.80645132451843	0.635904878220497	0.935062723017975
"PGSC0003DMG400011250"	0.694295305851509	-0.214580842137226	0.0320633081148443	0.345007602637913
"PGSC0003DMG400011254"	-0.0461629361209818	3.74414330237146	0.889448368328091	0.997221022531376
"PGSC0003DMG400011255"	-0.153725024373399	3.41739618978483	0.594197270473487	0.92521877213454
"PGSC0003DMG400011256"	0.116576806348507	4.27931430054812	0.456001579994167	0.869533600793501
"PGSC0003DMG400011257"	-0.112606881848887	4.17150461619008	0.527522601679423	0.902638143860071
"PGSC0003DMG400011258"	-0.125510204586041	3.12424675117963	0.472290541888315	0.877871637936513
"PGSC0003DMG400011259"	0.0813713944975405	5.72977559348772	0.600011931700092	0.927174944592885
"PGSC0003DMG400011261"	0.511126453222016	-1.35867202434604	0.340044683930307	0.809937442696541
"PGSC0003DMG400011262"	-0.36715351794314	4.38320921999625	0.0133206810402422	0.231530815175589
"PGSC0003DMG400011263"	-0.185855245176393	-1.6432419447222	0.836667816821716	0.988177390680752
"PGSC0003DMG400011264"	-0.0617747844983505	7.53763467168459	0.647331961046117	0.938133593593032
"PGSC0003DMG400011265"	0.319699501367347	2.18328221610715	0.152662996340936	0.643570021762815
"PGSC0003DMG400011266"	-0.0757610708650864	2.76037751249421	0.815202559463352	0.982237002042701
"PGSC0003DMG400011267"	-1.02779274296569	-1.66151546157652	0.11752917156834	0.585566836624499
"PGSC0003DMG400011269"	-0.0432113899231791	3.7249623271493	0.870595523426205	0.993551332476055
"PGSC0003DMG400011270"	-0.157787345303545	6.25630188917773	0.247641162832321	0.743474379943724
"PGSC0003DMG400011271"	-0.0775737111615534	-0.147668596926861	0.945747200865551	1
"PGSC0003DMG400011272"	-0.169922016579554	4.09110534945074	0.277437454973335	0.767723111692745
"PGSC0003DMG400011273"	-0.165226807250507	2.10605632293697	0.43933305487642	0.863458232587967
"PGSC0003DMG400011274"	-0.0793961548716749	3.72960253672728	0.622257112417701	0.933101846936176
"PGSC0003DMG400011275"	0.205637841233233	2.23706479298821	0.408229619422921	0.847954893804133
"PGSC0003DMG400011276"	0.0186571513195432	2.81313720025617	0.932729122989002	1
"PGSC0003DMG400011277"	-0.0346718052196356	3.97500154904125	0.82868892155465	0.985474089744248
"PGSC0003DMG400011278"	-0.0946393822686158	4.36178269199508	0.74603541267363	0.967342160034247
"PGSC0003DMG400011280"	-0.0222037754202779	5.63432028454449	0.902469155715498	0.999918264997241
"PGSC0003DMG400011282"	0.763368186732458	4.18902672338991	0.00667632044878564	0.161720879399544
"PGSC0003DMG400011284"	0.316100853455928	-1.89021257121233	0.659612747737735	0.941035536013608
"PGSC0003DMG400011285"	0.0218489623397958	4.28129366856268	0.878979753164681	0.995357805695839
"PGSC0003DMG400011286"	0.566332214025958	3.15844848381968	0.00963449873214475	0.197597098348548
"PGSC0003DMG400011287"	0.164926369780192	3.48114058736334	0.398323648700152	0.843590017832634
"PGSC0003DMG400011288"	-0.375179255981093	0.133766303707722	0.211917631870583	0.711350110944923
"PGSC0003DMG400011290"	0.268138871103858	6.70556427788492	0.0602887225006272	0.450220594858008
"PGSC0003DMG400011291"	0.285398745939625	3.30017534066786	0.12734563975757	0.603147407948351
"PGSC0003DMG400011293"	-0.313503820266297	7.13162318349082	0.289303023860115	0.777834802318583
"PGSC0003DMG400011294"	1.13459562568748	1.42584301868801	0.0425054008641275	0.390958929086918
"PGSC0003DMG400011295"	-0.404664827063979	9.61539408092039	0.00671796875654171	0.162577360001477
"PGSC0003DMG400011296"	0.0177385837648599	2.69919127727976	0.94987113669345	1
"PGSC0003DMG400011299"	0.320411498052704	1.35377915327873	0.208548155160061	0.706607711868096
"PGSC0003DMG400011307"	0.499262978572637	4.23540631190051	0.0161522415298734	0.253781662359336
"PGSC0003DMG400011309"	-0.00255103151681078	3.82262089449992	0.997360117186423	1
"PGSC0003DMG400011310"	-0.752958109103969	-0.881136139831326	0.0389621572914162	0.377958440969457
"PGSC0003DMG400011311"	-1.23821699701774	3.47477192846863	0.00054548633629998	0.0383115213261122
"PGSC0003DMG400011312"	0.410510600069875	1.87599418025748	0.0562573984051068	0.438222445945274
"PGSC0003DMG400011313"	0.336746991699504	3.00143034895903	0.300723850911251	0.785180415707238
"PGSC0003DMG400011314"	0.190570811443406	-1.06571390533291	0.725832288111422	0.962345693896186
"PGSC0003DMG400011315"	0.0714441422995077	5.24736835965856	0.607675873551147	0.930615075416421
"PGSC0003DMG400011316"	-0.678573517366227	-1.75553740935745	0.203016171881665	0.70105603102094
"PGSC0003DMG400011317"	0.551107082540457	1.51354554393896	0.363456812561746	0.825366582680762
"PGSC0003DMG400011319"	-0.223557357672066	6.40373959498732	0.259028575285924	0.753737537472865
"PGSC0003DMG400011321"	0.613189251159467	5.48737719609254	0.0481266727864949	0.411950513800482
"PGSC0003DMG400011322"	0.0276941177246985	1.6883126043222	0.906000150062871	1
"PGSC0003DMG400011323"	-0.0311173417440033	-0.0188369226160953	0.976168830016881	1
"PGSC0003DMG400011324"	0.11919479608849	2.23132876059884	0.540977858929302	0.907458056976034
"PGSC0003DMG400011325"	0.363008989646588	-1.09137552950762	0.368308829632349	0.827190650910471
"PGSC0003DMG400011326"	-0.112389528307099	2.73758301132502	0.683454136691883	0.948454650691181
"PGSC0003DMG400011328"	0.985679529714345	-2.04028176273876	0.108546744624445	0.569774142561446
"PGSC0003DMG400011330"	0.0780089224421274	4.43563074053265	0.611535045980206	0.931644231420227
"PGSC0003DMG400011331"	-0.278226534175271	4.79563011336317	0.0504810525132541	0.420800352735191
"PGSC0003DMG400011332"	-0.663958999704057	0.444211430376299	0.153478630606479	0.644064154362668
"PGSC0003DMG400011334"	-1.14304329917892	5.09871284813371	4.58428542483085e-06	0.00146834238319749
"PGSC0003DMG400011336"	-0.117963742698979	4.88533218138805	0.374240101441516	0.831209580838453
"PGSC0003DMG400011337"	-0.118259346729505	5.5896153664263	0.572398442269273	0.918607955129697
"PGSC0003DMG400011338"	0.40165576753344	1.83024319284003	0.270692246399072	0.762603702631963
"PGSC0003DMG400011340"	0.452899857989667	0.907344702837971	0.158102650160093	0.649409740304366
"PGSC0003DMG400011343"	0.282547561420051	1.37060210770165	0.218877391740954	0.719361206056691
"PGSC0003DMG400011344"	-0.223525009986597	4.65716213631809	0.212994310899202	0.712643607273838
"PGSC0003DMG400011346"	-0.463957297005937	0.478057769146569	0.356993619323059	0.823089268808864
"PGSC0003DMG400011347"	0.143395729559982	1.55076079410805	0.558802865799177	0.913183309900038
"PGSC0003DMG400011350"	0.0548775608813753	1.82745209421932	0.849760768490455	0.990338102011264
"PGSC0003DMG400011352"	-0.149906454571441	5.67112127743894	0.205115353786773	0.703664910269834
"PGSC0003DMG400011353"	-0.0281453002075313	6.45825044494557	0.83104015925437	0.986907919320366
"PGSC0003DMG400011354"	-0.90171135090554	-1.96630150167703	0.20270979001895	0.700628126066141
"PGSC0003DMG400011355"	-2.47846430750936	1.19650394382621	7.32473785973316e-09	1.819217578258e-05
"PGSC0003DMG400011358"	0.11694867463723	7.47657585360233	0.559806315676295	0.913183309900038
"PGSC0003DMG400011359"	-0.245949474346183	4.49318265026366	0.140267674175851	0.625817073493708
"PGSC0003DMG400011361"	-0.0349667704468201	5.57091561408062	0.813128059249153	0.982113734925415
"PGSC0003DMG400011365"	-1.43829036908574	-1.18044223328655	0.000630734615849567	0.0415866502072651
"PGSC0003DMG400011370"	-0.221144860594934	4.92730964636962	0.337801173989531	0.809202236534683
"PGSC0003DMG400011374"	0.190776846650626	7.78264582809321	0.392452046794523	0.841060563755858
"PGSC0003DMG400011375"	0.00993834323203046	5.17242625797319	0.94320234516189	1
"PGSC0003DMG400011376"	0.0798620589067404	3.3750108155363	0.613331943918864	0.931644231420227
"PGSC0003DMG400011378"	-0.124514811546909	6.09616325289516	0.371015084014085	0.82875366377818
"PGSC0003DMG400011379"	-0.426382880762954	7.58955431476316	0.098695546290905	0.546813523994583
"PGSC0003DMG400011380"	0.421395714884019	-1.31692034091882	0.425471817088013	0.857771425816618
"PGSC0003DMG400011382"	-0.0107668500284789	0.151928435331661	0.944146742726383	1
"PGSC0003DMG400011383"	-0.195551861375488	5.55961959829428	0.375234666208467	0.831515200197417
"PGSC0003DMG400011384"	0.0695736134320318	5.02232062740916	0.582598201648591	0.922401666063555
"PGSC0003DMG400011389"	-0.0970190061559204	0.23610387329532	0.695083360285591	0.951696490675938
"PGSC0003DMG400011391"	-0.42579211961199	3.98260202308533	0.101496424015238	0.551978202376466
"PGSC0003DMG400011392"	-0.231851622229443	5.97548753880391	0.0816173171469935	0.509556834590488
"PGSC0003DMG400011393"	0.0281640528743994	4.52756550832393	0.837772680562168	0.988177390680752
"PGSC0003DMG400011394"	0.664040477508988	2.21763865885214	0.00582851815454138	0.150307217473371
"PGSC0003DMG400011395"	-0.095682284476206	7.75411098103771	0.504725689095726	0.892300350435093
"PGSC0003DMG400011397"	-0.0361646616489114	2.89102498383569	0.838182230527407	0.988406897457167
"PGSC0003DMG400011398"	-0.119077969902602	6.69390881565382	0.404092229393019	0.845943381881672
"PGSC0003DMG400011399"	-0.0368080479133775	2.32581052318355	0.880612677461755	0.99542161651767
"PGSC0003DMG400011401"	0.457485963455131	3.89902642727913	0.057957408321846	0.443218981032495
"PGSC0003DMG400011402"	0.118920589017035	5.83108300235082	0.384079749182261	0.836519134179269
"PGSC0003DMG400011403"	0.134541811021979	5.99668917713127	0.29258449511734	0.780164950046711
"PGSC0003DMG400011404"	-0.114109314205005	2.12091235278978	0.665632306203152	0.942274656427852
"PGSC0003DMG400011405"	0.242573054498014	0.317981400100597	0.483527104357911	0.883510367252868
"PGSC0003DMG400011406"	-0.161463202738847	6.57567495348879	0.641088988299885	0.936452243223626
"PGSC0003DMG400011408"	0.498959238617459	2.04283498134806	0.0188218023489797	0.27333911939039
"PGSC0003DMG400011409"	0.396485552549003	0.788770834688116	0.118194487614316	0.586379911747585
"PGSC0003DMG400011411"	-0.227886331691608	3.60277188833006	0.403908875395081	0.845845794317069
"PGSC0003DMG400011412"	0.210921731240771	-0.0102084872059425	0.574980279782348	0.920214739347109
"PGSC0003DMG400011413"	-0.0912326833165753	2.98895495635397	0.614395248545593	0.931955216949779
"PGSC0003DMG400011414"	-0.0405964522335022	5.9881134402249	0.791187874765871	0.978844565181116
"PGSC0003DMG400011415"	-0.155922269990233	4.79151266588554	0.185570000647977	0.683182562633987
"PGSC0003DMG400011416"	-0.120816398567338	4.92268607978218	0.311037737310073	0.790547876734796
"PGSC0003DMG400011419"	-0.0560369952103568	4.43342886322639	0.666094904584707	0.942470418718519
"PGSC0003DMG400011420"	-0.30465058120718	5.04865016172092	0.271615433720843	0.762603702631963
"PGSC0003DMG400011423"	0.113216230497341	4.3983232408671	0.63539826381202	0.935062723017975
"PGSC0003DMG400011425"	0.325803337774454	0.77776641379595	0.40245047412943	0.845298818396082
"PGSC0003DMG400011426"	-0.039040350449843	1.82157775186973	0.914430038294657	1
"PGSC0003DMG400011431"	-0.235241825787528	2.80629874559668	0.57500069799798	0.920214739347109
"PGSC0003DMG400011432"	-0.192316104169519	5.56869726696777	0.142142331474763	0.628861810903241
"PGSC0003DMG400011433"	0.0684543121606366	2.44933216914573	0.763334633133511	0.971507149589904
"PGSC0003DMG400011434"	-0.100092514535743	2.08971738505544	0.649757959123592	0.938611905405117
"PGSC0003DMG400011435"	-0.105822237823015	2.45560108107242	0.700047691758266	0.952878411928021
"PGSC0003DMG400011436"	-0.0195885267045964	3.57670735760583	0.961007301910779	1
"PGSC0003DMG400011438"	2.32944772093441	-0.770300774584533	0.00953121742435017	0.196133634991843
"PGSC0003DMG400011443"	-0.885758488856259	-0.725779474654506	0.0178746483407105	0.266429158600925
"PGSC0003DMG400011444"	0.190195766971965	4.67664660075096	0.175581798240748	0.671045719809231
"PGSC0003DMG400011445"	0.324788660450323	-0.967284365615945	0.503120775199129	0.891924493795546
"PGSC0003DMG400011446"	-0.350579345422173	5.58962761131863	0.051752641774231	0.42348594550968
"PGSC0003DMG400011447"	-0.0819046335372326	5.53017796941533	0.584291747459763	0.923201926201086
"PGSC0003DMG400011448"	0.125733143679787	6.58874470276311	0.329204190851997	0.803349908840004
"PGSC0003DMG400011449"	-0.0939888069523023	6.81020009234877	0.572546583501254	0.918607955129697
"PGSC0003DMG400011451"	-0.309222171527009	4.38521242213962	0.0384473642826428	0.374985123490259
"PGSC0003DMG400011453"	-0.262491878854265	-1.27281318342348	0.530313812846564	0.903258140682435
"PGSC0003DMG400011454"	-0.604473137392997	-0.481231136544142	0.150275254632988	0.640415764486899
"PGSC0003DMG400011455"	0.319185178409804	4.68281134303855	0.0708121071984209	0.480550129992125
"PGSC0003DMG400011457"	0.188402042689876	-0.999750625809002	0.683677174459648	0.948538313977351
"PGSC0003DMG400011458"	0.162304919888563	2.28088960268436	0.40306415650036	0.845584106242557
"PGSC0003DMG400011460"	-0.020820950927447	0.395311128970678	0.976325684461285	1
"PGSC0003DMG400011463"	0.389360311395278	-0.347684405791202	0.563236317001787	0.913824319728713
"PGSC0003DMG400011465"	0.30190636330653	1.06524783518812	0.178904326023128	0.675460875450345
"PGSC0003DMG400011469"	0.305346178133036	-0.673746480149659	0.406447119122883	0.847147392081073
"PGSC0003DMG400011470"	-0.179850471255287	6.52392301364628	0.171605305213415	0.665455572634105
"PGSC0003DMG400011472"	-0.0414840810143956	-0.859657426573782	0.957030036825829	1
"PGSC0003DMG400011473"	0.101420587631573	4.86443748884941	0.511891070248199	0.894684099609674
"PGSC0003DMG400011474"	-0.149509296675632	3.6286954906665	0.421796221346273	0.856468219154178
"PGSC0003DMG400011475"	-0.0644788830987856	3.66346837344329	0.780835226376398	0.975892761972094
"PGSC0003DMG400011476"	-0.230028232090412	-1.33114676986454	0.666833740216191	0.942707504218011
"PGSC0003DMG400011477"	0.154168506891429	5.85812399993805	0.29829199560739	0.783295925637281
"PGSC0003DMG400011478"	-0.138844541902337	-1.05552888791937	0.821837335541717	0.983935879859701
"PGSC0003DMG400011479"	-0.00118503614073684	3.92999402595726	0.988931095698262	1
"PGSC0003DMG400011480"	0.429256522088551	3.26790123036424	0.149606552856826	0.639551929397539
"PGSC0003DMG400011482"	-0.0356882536822335	-1.50444885740428	0.935933573985113	1
"PGSC0003DMG400011483"	0.264045692433084	6.06551295398577	0.0454630749930745	0.401276532679261
"PGSC0003DMG400011484"	1.15271227598632	-2.03210155154179	0.123844078427827	0.595599357813658
"PGSC0003DMG400011487"	0.168828778821427	-1.74992351879676	1	1
"PGSC0003DMG400011490"	1.03939110636058	-1.48018794780481	0.0243645485445208	0.306287024164243
"PGSC0003DMG400011491"	0.387166555689728	3.37227857235819	0.0132555431138631	0.231188662938962
"PGSC0003DMG400011492"	-0.0828622970464042	4.05485095579805	0.604842317270322	0.929635735737912
"PGSC0003DMG400011493"	0.0444020214275664	5.05844166436647	0.813046887387431	0.982113734925415
"PGSC0003DMG400011494"	-0.000942710630653264	5.01143770571408	0.994474488990988	1
"PGSC0003DMG400011497"	-0.684247176861724	-0.631896071511029	0.1571884079713	0.648060550714026
"PGSC0003DMG400011498"	0.212930187152696	3.92101283077163	0.215660290135963	0.71563050379087
"PGSC0003DMG400011499"	0.0878647898836599	4.98803428884594	0.559389496008834	0.913183309900038
"PGSC0003DMG400011500"	0.0404384856469875	6.35181708839919	0.734909892264942	0.966042646125611
"PGSC0003DMG400011501"	0.224543325768082	4.77992305964272	0.14083014737076	0.627146072409057
"PGSC0003DMG400011502"	0.252075995797491	5.28686463397092	0.495671255169976	0.889422089052215
"PGSC0003DMG400011503"	0.143055638756791	-0.920255587502353	0.784851997011825	0.976803809638735
"PGSC0003DMG400011507"	0.088380576250495	4.98857811868765	0.63690999336511	0.935217410461422
"PGSC0003DMG400011508"	0.892185195432246	5.67939255977463	0.000634655978317125	0.0417387237037771
"PGSC0003DMG400011509"	0.00752369457381616	-0.546016775394946	0.999999999999999	1
"PGSC0003DMG400011510"	0.072559745839634	3.95852176077194	0.658918655679395	0.941035536013608
"PGSC0003DMG400011511"	-0.157657868374943	1.22568807009005	0.63752070333874	0.935363311676492
"PGSC0003DMG400011512"	-0.170360557675884	5.14019158966736	0.214768812385914	0.71431150751851
"PGSC0003DMG400011513"	0.215240506342349	3.47822010631245	0.1682000572002	0.660985050691254
"PGSC0003DMG400011515"	0.0634879564724912	1.83457707467001	0.838762183287926	0.988573551093019
"PGSC0003DMG400011517"	0.0654183204119441	3.9516964843361	0.780677799983589	0.975892761972094
"PGSC0003DMG400011518"	0.14239224676444	3.23713427679074	0.569650311168227	0.917134403281553
"PGSC0003DMG400011519"	0.698092533178375	0.100607771469458	0.0407905304976509	0.383106754486913
"PGSC0003DMG400011520"	0.214146693324576	3.19518393597573	0.152453476997852	0.643001397925342
"PGSC0003DMG400011521"	-0.256115835869865	1.03054279713211	0.306385487188662	0.787944209142106
"PGSC0003DMG400011523"	0.223339837722898	2.10455558497916	0.251730848283138	0.747237632429097
"PGSC0003DMG400011524"	0.204256568198863	0.0576566789791435	0.710685466736883	0.956827500788201
"PGSC0003DMG400011525"	-0.0571600477050924	1.57636584913464	0.836714304736693	0.988177390680752
"PGSC0003DMG400011527"	0.0387998507360755	1.71161227603117	0.917818547797149	1
"PGSC0003DMG400011528"	-0.452345853167789	-0.814654563158424	0.225592444471187	0.727196597630617
"PGSC0003DMG400011529"	0.00256574274910493	0.694456627427494	1	1
"PGSC0003DMG400011530"	-0.383061682740636	12.1993538092215	0.00509498619893998	0.139072373850586
"PGSC0003DMG400011531"	0.155342424520316	6.76869913722642	0.320219872619272	0.796803969165081
"PGSC0003DMG400011533"	0.319903516042771	1.76459681573907	0.140633219833245	0.626906898897904
"PGSC0003DMG400011535"	-0.353555454354623	1.79881045925309	0.351570701228436	0.818609535781852
"PGSC0003DMG400011537"	-0.0464698105352301	9.13025370146938	0.784679269213228	0.976745739890802
"PGSC0003DMG400011538"	1.67574431081577	4.24855367310468	1.65926605973435e-06	0.000733340234706281
"PGSC0003DMG400011541"	1.08417083248755	0.374090509474094	0.0075731839413383	0.173064997478187
"PGSC0003DMG400011542"	0.127143016444951	6.91889482173966	0.567954896784103	0.916685573516009
"PGSC0003DMG400011543"	0.070199134627752	5.69917947831194	0.651868424145344	0.939166773607727
"PGSC0003DMG400011544"	-0.114837941486586	5.15544275915654	0.358934122685897	0.823487269648461
"PGSC0003DMG400011545"	-0.19738003469557	2.00005839347269	0.405619267701608	0.84647844917366
"PGSC0003DMG400011546"	-0.0909790378951689	4.48062410472869	0.575622723846204	0.920219816111496
"PGSC0003DMG400011548"	-0.508436247959876	1.36416892224584	0.200031999903501	0.698094923203368
"PGSC0003DMG400011549"	-0.315541454578981	0.331543924853333	0.425594273841539	0.857771425816618
"PGSC0003DMG400011551"	-1.03897704061293	0.0309870992471524	0.00227866621351241	0.0883220813252781
"PGSC0003DMG400011552"	-0.713829050238358	-0.429376685379947	0.214019641446455	0.714209415144634
"PGSC0003DMG400011553"	-0.215978863402867	-0.284794317795833	0.523716107911666	0.900912983077298
"PGSC0003DMG400011554"	-0.612816629772215	-0.552344820361323	0.245925478969657	0.743087618171026
"PGSC0003DMG400011555"	0.316609574796624	5.28735937489202	0.160795839036226	0.653965972658432
"PGSC0003DMG400011557"	-0.0300086972907078	4.08314579070956	0.884036851393757	0.996121812427853
"PGSC0003DMG400011558"	-0.355233699841909	5.76400473457244	0.123701108720066	0.595266962572857
"PGSC0003DMG400011560"	0.351530797818727	2.83565911402396	0.158557378537055	0.650178328679792
"PGSC0003DMG400011561"	0.432692070102036	1.75068891442698	0.0938751789790354	0.534416370197809
"PGSC0003DMG400011563"	-0.79214728457839	0.604646888197035	0.0375698729995301	0.371931963719927
"PGSC0003DMG400011564"	0.509381948188799	0.490725676020196	0.21912600567481	0.719726870335639
"PGSC0003DMG400011568"	0.128052150789044	4.80357324420828	0.343162053241076	0.811137427952454
"PGSC0003DMG400011569"	0.599924825435999	1.05429479172268	0.0281093390483782	0.326594701295143
"PGSC0003DMG400011570"	0.262748751242114	4.10889473382373	0.196513835458768	0.694431087072574
"PGSC0003DMG400011572"	-0.254757257780766	0.02868210890394	0.441570369734	0.86497100451317
"PGSC0003DMG400011573"	0.128690913960933	2.66168325753708	0.718023521933671	0.959269923906629
"PGSC0003DMG400011574"	0.0734126584729038	3.16203787879207	0.710363239065156	0.956827500788201
"PGSC0003DMG400011575"	0.186468368326014	5.39318500951498	0.196705713252677	0.694431087072574
"PGSC0003DMG400011577"	0.0594398252822244	-0.781347799139017	0.903989725267794	1
"PGSC0003DMG400011578"	0.374671150735986	2.04279866452369	0.132994835643156	0.614367206797677
"PGSC0003DMG400011579"	0.277436801160446	5.41699310677719	0.117299474984451	0.585566836624499
"PGSC0003DMG400011580"	-0.188423164200807	2.9032736702662	0.427082971664868	0.858381807305301
"PGSC0003DMG400011581"	-0.107398840505784	5.40829180509546	0.510498104011479	0.893959255975941
"PGSC0003DMG400011585"	-0.394126232009217	-1.73531585295979	0.563732291676952	0.914161896063271
"PGSC0003DMG400011587"	-0.207665164361878	5.3212300197574	0.118519789695682	0.586956452831193
"PGSC0003DMG400011588"	0.115786389112082	3.1022951517004	0.504224450319712	0.892005939609033
"PGSC0003DMG400011589"	0.165122628426383	-0.721695131095374	0.687922175372605	0.949844384480546
"PGSC0003DMG400011590"	0.142727505056097	6.22932422410795	0.267032153099907	0.759005348474014
"PGSC0003DMG400011591"	-0.469453811053579	1.3509398849594	0.319365194522803	0.795983084782149
"PGSC0003DMG400011596"	0.0634192833689415	1.68439379758375	0.829144069544704	0.985770714416338
"PGSC0003DMG400011597"	0.437419973265205	2.68263078341879	0.0281634340095141	0.326594701295143
"PGSC0003DMG400011598"	-0.435051266320047	0.978800615714571	0.168694417722916	0.661456489576964
"PGSC0003DMG400011600"	0.201787310288636	-1.86393009011128	0.790499440527399	0.978616381384487
"PGSC0003DMG400011601"	-0.107239448720766	4.05549126971076	0.855586695661972	0.991529886136526
"PGSC0003DMG400011602"	0.502718840907792	0.568084290747359	0.544135881996715	0.908976054101556
"PGSC0003DMG400011603"	-0.409060013665278	7.8224127699971	0.126533556074335	0.600993926247069
"PGSC0003DMG400011604"	-0.0816539235990265	1.21060018944152	0.762600610076447	0.971507149589904
"PGSC0003DMG400011606"	-0.020548867871408	5.23436449877693	0.88791921325054	0.996922675311618
"PGSC0003DMG400011607"	3.02777867718963	-1.90174331744808	0.00387972665978592	0.119057811540027
"PGSC0003DMG400011610"	0.103200601588909	-1.63263922920959	0.867986034102245	0.993129558314503
