"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400008675"	1.86297209604698	-0.167031483751132	0.000584355936133846	0.039434108421189
"PGSC0003DMG400009073"	2.27861510500823	1.44857798646684	3.94125306019849e-07	0.00037728009849589
"PGSC0003DMG400009108"	-0.549615441113136	5.12592085651347	0.000264593890844365	0.0236341862663516
"PGSC0003DMG400009112"	2.61911875756701	2.69367355093244	5.35465707470043e-08	8.6497791720442e-05
"PGSC0003DMG400009173"	4.60132966305283	1.65448328525453	2.32701340845136e-05	0.00439007215728713
"PGSC0003DMG400009213"	-0.50165855130091	9.97913746280347	6.67254535773341e-05	0.00907676880610409
"PGSC0003DMG400009244"	-0.712796274271391	5.66721907824283	0.000173241277085908	0.0182366078090188
"PGSC0003DMG400009255"	4.23853835387737	1.3454140795875	1.03398046715432e-05	0.00253413703571313
"PGSC0003DMG400009466"	2.73939238003981	0.96268892192053	3.88439764151046e-06	0.00137320662406448
"PGSC0003DMG400009467"	2.10138456995817	1.73991909128838	9.04632051608422e-05	0.0114054243931079
"PGSC0003DMG400009468"	-3.18983216478441	2.23105849332859	9.32109481658418e-05	0.0116948066324968
"PGSC0003DMG400009509"	1.89056285338274	5.03114199691725	6.04150723143605e-07	0.000437572442079661
"PGSC0003DMG400009690"	1.5444341895173	1.20792258468631	1.18932085515235e-05	0.00272028201966971
"PGSC0003DMG400009822"	-1.06455207900214	6.87621709710483	5.74773806914458e-08	8.73859047853593e-05
"PGSC0003DMG400009825"	-0.968527014040363	2.19079326301105	0.000175143032894648	0.0182366078090188
"PGSC0003DMG400009877"	-0.485086779191841	4.92876103321957	0.000651617325976314	0.0426372187523641
"PGSC0003DMG400009893"	0.536562611512046	6.83184005529297	0.000188660920022876	0.018973269023001
"PGSC0003DMG400009938"	-0.643375594844009	8.36623951496839	0.000451744063301229	0.0341396990060923
"PGSC0003DMG400010043"	-4.10449403641178	2.87152405496036	4.98910919423348e-08	8.5965677489439e-05
"PGSC0003DMG400010170"	5.11378132495885	0.750004574763278	4.0210861761805e-06	0.00137320662406448
"PGSC0003DMG400010189"	0.5457674897916	3.99082828750368	0.000687393282538598	0.0437595240898833
"PGSC0003DMG400010401"	0.81736147448834	4.02633220417967	0.000743612860756977	0.044592617167343
"PGSC0003DMG400010498"	2.50092183046719	1.69735467692385	7.82174371854665e-06	0.00212800829631112
"PGSC0003DMG400010572"	1.35506134622673	-0.591375302575671	0.000601278764109057	0.0400532240648523
"PGSC0003DMG400010642"	1.09203260313775	2.69249115482167	1.22369003001079e-06	0.000636217183040717
"PGSC0003DMG400010664"	1.31278271884489	6.56302864771015	8.47427747381861e-06	0.00225800181018882
"PGSC0003DMG400010814"	-1.24377167074133	-0.585189198571258	0.000723823055327734	0.044592617167343
"PGSC0003DMG400011048"	1.50822982728564	5.56840157365963	0.00044137612955416	0.0335523748366377
"PGSC0003DMG400011049"	-1.97562986924485	6.51939494022618	0.000100546287018217	0.0124340638003486
